Plot Code,Plot Species Counter,Plant Symbol,Scientific Name,Common Name,Family,Specimen Number,Used PLANTS,Source,Within Plot,Stratum Sort,Stratum,Diagnostic,Range Cover,Real Cover,Other Measure1,DBH,Update,User
ISRO.005,2,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,2,T2,TRUE,04,37.5,,"12,11,10,11,10,10,10,10,10,10,11,12,11,11,10,17,10,11,10,14,15,11,11,10,12,10,10,10,12,12,10,10,12,10,10,13,10,13,14,14,10",3/2/1998,cr
ISRO.005,3,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,TRUE,2,T2,TRUE,03,15,"14,14,17","10,10,13,10,13,15,12,14,16,24,15,22,17,20",2/10/1998,cr
ISRO.005,4,VIED,Viburnum edule (Michx.) Raf.,mooseberry viburnum,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,5,RUPA,Rubus parviflorus Nutt.,thimbleberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,6,ACRU2,Actaea rubra (Ait.) Willd.,red baneberry,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,7,ASMA2,Aster macrophyllus L.,bigleaf aster,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,9,COCA13,Cornus canadensis L.,bunchberry dogwood,Cornaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/10/1998,cr
ISRO.005,10,MINU3,Mitella nuda L.,naked miterwort,Saxifragaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,11,CHUM,Chimaphila umbellata (L.) W. Bart.,pipsissewa,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,12,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,13,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,14,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,15,GYDR,Gymnocarpium dryopteris (L.) Newman,western oakfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,16,ARNU2,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,17,MOUN2,Moneses uniflora (L.) Gray,single delight,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,18,GELI2,Geocaulon lividum (Richards.) Fern.,false toadflax,Santalaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,19,TRBO2,Trientalis borealis Raf.,American starflower,Primulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,20,ORSE,Orthilia secunda (L.) House,sidebells wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,21,TAOF,Taraxacum officinale G.H. Weber ex Wiggers,common dandelion,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,22,ROAC,Rosa acicularis Lindl.,prickly rose,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,24,ANEMO,Anemone L.,anemone,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/10/1998,cr
ISRO.005,25,PLSC70,Pleurozium schreberi (Brid.) Mitt.,Schreber's big red stem moss,Hylocomiaceae,?,TRUE,SY,TRUE,8,N,FALSE,05,62.5,,,2/10/1998,cr
ISRO.005,26,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,03,15,,,3/2/1998,cr
ISRO.005,27,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,3/2/1998,cr
ISRO.006,1,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,2,T2,TRUE,04,37.5,,"24,15,15,29,24,22,16,14,10,26",2/11/1998,cr
ISRO.006,2,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,TRUE,2,T2,TRUE,03,15,"17,18,23,15,23,16","13,12,16,28",2/11/1998,cr
ISRO.006,3,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,TRUE,02,2.5,,,3/2/1998,cr
ISRO.006,4,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,4,S1,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,5,ALIN2,Alnus incana (L.) Moench,mountain alder,Betulaceae,,TRUE,SY,TRUE,4,S1,FALSE,03,15,,,2/11/1998,cr
ISRO.006,7,RUPA,Rubus parviflorus Nutt.,thimbleberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,2/11/1998,cr
ISRO.006,8,VIOP,Viburnum opulus L.,European cranberrybush viburnum,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,13,ATFIA2,Athyrium filix-femina ssp. asplenioides (Michx.) Hulten,asplenium ladyfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,04,37.5,,,2/11/1998,cr
ISRO.006,14,PHCO24,Phegopteris connectilis (Michx.) Watt,long beechfern,Thelypteridaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,2/11/1998,cr
ISRO.006,15,CACA4,Calamagrostis canadensis (Michx.) Beauv.,bluejoint,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,2/11/1998,cr
ISRO.006,16,GYDR,Gymnocarpium dryopteris (L.) Newman,western oakfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,2/11/1998,cr
ISRO.006,17,ASMA2,Aster macrophyllus L.,bigleaf aster,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,2/11/1998,cr
ISRO.006,18,COCA13,Cornus canadensis L.,bunchberry dogwood,Cornaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/11/1998,cr
ISRO.006,19,ARNU2,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/11/1998,cr
ISRO.006,20,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/11/1998,cr
ISRO.006,21,STLAR,Streptopus lanceolatus var. roseus (Michx.) Reveal,,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,22,POA,Poa L.,bluegrass,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,23,PRAL2,Prenanthes alba L.,white rattlesnakeroot,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,25,ACRU2,Actaea rubra (Ait.) Willd.,red baneberry,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,26,RIBES,Ribes L.,currant,Grossulariaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,27,RUID,Rubus idaeus L.,American red raspberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,29,CORU,Cornus rugosa Lam.,roundleaf dogwood,Cornaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,30,COSE16,Cornus sericea L.,redosier dogwood,Cornaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,31,RUPU,Rubus pubescens Raf.,dwarf red blackberry,Rosaceae,,TRUE,SY,TRUE,6,S3,FALSE,01,0.5,,,3/2/1998,cr
ISRO.006,32,CALE10,Carex leptalea Wahlenb.,bristlystalked sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/11/1998,cr
ISRO.006,33,GATR3,Galium triflorum Michx.,fragrant bedstraw,Rubiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,34,MINU3,Mitella nuda L.,naked miterwort,Saxifragaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/11/1998,cr
ISRO.006,35,CAAR3,Carex arctata Boott ex Hook.,drooping woodland sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,37,LYCO3,Lycopodium complanatum L.,groundcedar,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,39,MOUN2,Moneses uniflora (L.) Gray,single delight,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,40,CATR10,Carex trisperma Dewey,threeseeded sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,41,CHUM,Chimaphila umbellata (L.) W. Bart.,pipsissewa,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,42,PYAS,Pyrola asarifolia Michx.,liverleaf wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,43,HEMA80,Heracleum maximum Bartr.,common cowparsnip,Apiaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/11/1998,cr
ISRO.006,44,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,45,STAM2,Streptopus amplexifolius (L.) DC.,claspleaf twistedstalk,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,46,VIRE2,Viola renifolia Gray,white violet,Violaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,49,SALIX,Salix L.,willow,Salicaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,2/11/1998,cr
ISRO.006,50,POTR5,Populus tremuloides Michx.,quaking aspen,Salicaceae,,TRUE,SY,FALSE,2,T2,FALSE,,0,,,2/11/1998,cr
ISRO.006,51,CYFR2,Cystopteris fragilis (L.) Bernh.,brittle bladderfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,52,CAREX,Carex L.,sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,53,SPHAG2,Sphagnum L.,sphagnum,Sphagnaceae,,TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,54,PLSC70,Pleurozium schreberi (Brid.) Mitt.,Schreber's big red stem moss,Hylocomiaceae,,TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,55,PTCR70,Ptilium crista-castrensis (Hedw.) De Not.,knights plume moss,Hypnaceae,,TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,2/11/1998,cr
ISRO.006,56,USNEA2,Usnea Dill. ex Adans.,beard lichen,Parmeliaceae,,TRUE,SY,TRUE,8,N,FALSE,03,15,,,2/11/1998,cr
ISRO.006,57,CAST8,Carex stricta Lam.,uptight sedge,Cyperaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,58,RANUN,Ranunculus L.,buttercup,Ranunculaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,59,EQFL,Equisetum fluviatile L.,water horsetail,Equisetaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,60,ACRU,Acer rubrum L.,red maple,Aceraceae,,TRUE,SY,FALSE,4,S1,FALSE,,0,,,3/2/1998,cr
ISRO.006,61,OSCL2,Osmunda claytoniana L.,interrupted fern,Osmundaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,62,ALVI5,Alnus viridis (Vill.) Lam. & DC.,sitka alder,Betulaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,2/11/1998,cr
ISRO.006,63,CAMI15,Carex michauxiana Boeckl.,Michaux's sedge,Cyperaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,64,LICO5,Listera convallarioides (Sw.) Nutt. ex Ell.,broadlipped twayblade,Orchidaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,65,CAAU3,Carex aurea Nutt.,golden sedge,Cyperaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,66,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,67,SCCY,Scirpus cyperinus (L.) Kunth,woolgrass,Cyperaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,69,TAOF,Taraxacum officinale G.H. Weber ex Wiggers,common dandelion,Asteraceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,71,ARABI2,Arabis L.,rockcress,Brassicaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,72,CAAT6,Carex atratiformis Britt.,black sedge,Cyperaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,73,CAVE6,Carex vesicaria L.,blister sedge,Cyperaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,74,FRVI,Fragaria virginiana Duchesne,Virginia strawberry,Rosaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,75,THPA,Thelypteris palustris Schott,eastern marsh fern,Thelypteridaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,76,IRVE2,Iris versicolor L.,harlequin blueflag,Iridaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,77,ROAC,Rosa acicularis Lindl.,prickly rose,Rosaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,2/11/1998,cr
ISRO.006,78,CASE4,Castilleja septentrionalis Lindl.,Labrador Indian paintbrush,Scrophulariaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.006,79,ASPU5,Aster puniceus L.,purplestem aster,Asteraceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/11/1998,cr
ISRO.007,1,POTR5,Populus tremuloides Michx.,quaking aspen,Salicaceae,,TRUE,SY,TRUE,2,T2,TRUE,04,37.5,28,"28,24,26,15,30,36,32,24,36,24,34",2/12/1998,cr
ISRO.007,2,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,2,T2,TRUE,03,15,,"18,18,16,12,12,20,18,20,20",2/12/1998,cr
ISRO.007,3,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,TRUE,2,T2,FALSE,02,2.5,,"26,26,28",2/12/1998,cr
ISRO.007,4,LOCA7,Lonicera canadensis Bartr. ex Marsh.,American fly honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,2/12/1998,cr
ISRO.007,5,CORU,Cornus rugosa Lam.,roundleaf dogwood,Cornaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,6,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,02,2.5,,,2/12/1998,cr
ISRO.007,7,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,4,S1,FALSE,03,15,,,2/12/1998,cr
ISRO.007,8,ROAC,Rosa acicularis Lindl.,prickly rose,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,9,RUPA,Rubus parviflorus Nutt.,thimbleberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,2/12/1998,cr
ISRO.007,10,ARNU2,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae,,TRUE,SY,TRUE,7,H,FALSE,04,37.5,,,2/12/1998,cr
ISRO.007,11,ASMA2,Aster macrophyllus L.,bigleaf aster,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,04,37.5,,,2/12/1998,cr
ISRO.007,12,STLAR,Streptopus lanceolatus var. roseus (Michx.) Reveal,,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.007,13,ACRU2,Actaea rubra (Ait.) Willd.,red baneberry,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,14,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,15,DITR2,Disporum trachycarpum (S. Wats.) Benth. & Hook. f.,roughfruit fairybells,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,16,MINU3,Mitella nuda L.,naked miterwort,Saxifragaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,17,GALIU,Galium L.,bedstraw,Rubiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,18,COCA13,Cornus canadensis L.,bunchberry dogwood,Cornaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,19,CLOC2,Clematis occidentalis (Hornem.) DC.,western blue virginsbower,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,20,TRBO2,Trientalis borealis Raf.,American starflower,Primulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,21,POPA5,Polygala paucifolia Willd.,gaywings,Polygalaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,23,VIRE2,Viola renifolia Gray,white violet,Violaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,24,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,25,DILO,Diervilla lonicera P. Mill.,northern bush honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,26,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,27,TRRE3,Trifolium repens L.,white clover,Fabaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,28,TRPR2,Trifolium pratense L.,red clover,Fabaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,29,LOHI,Lonicera hirsuta Eat.,hairy honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,30,ANMA,Anaphalis margaritacea (L.) Benth. & Hook. f.,western pearlyeverlasting,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,31,HIPI2,Hieracium piloselloides Vill.,tall hawkweed,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,32,STELL,Stellaria L.,starwort,Caryophyllaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,33,FRVI,Fragaria virginiana Duchesne,Virginia strawberry,Rosaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,34,MOUN2,Moneses uniflora (L.) Gray,single delight,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,35,PYAS,Pyrola asarifolia Michx.,liverleaf wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,36,ORSE,Orthilia secunda (L.) House,sidebells wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,37,MELI2,Melampyrum lineare Desr.,narrowleaf cowwheat,Scrophulariaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,38,HENOO,Hepatica nobilis var. obtusa (Pursh) Steyermark,roundlobed hepatica,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,39,CHUM,Chimaphila umbellata (L.) W. Bart.,pipsissewa,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,40,ORPU4,Oryzopsis pungens (Torr. ex Spreng.) A.S. Hitchc.,mountain ricegrass,Poaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/12/1998,cr
ISRO.007,41,CYVI,Cynoglossum virginianum L.,wild comfrey,Boraginaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/12/1998,cr
ISRO.007,42,POA,Poa L.,bluegrass,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,43,THOC2,Thuja occidentalis L.,eastern arborvitae,Cupressaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,45,CABU,Calypso bulbosa (L.) Oakes,fairyslipper orchid,Orchidaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,2/12/1998,cr
ISRO.007,46,USNEA2,Usnea Dill. ex Adans.,beard lichen,Parmeliaceae,,TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,2/12/1998,cr
ISRO.007,47,FOLIOS,foliose lichens,,,,TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,2/12/1998,cr
ISRO.008,1,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,2,T2,TRUE,02,2.5,,"35,30",2/12/1998,cr
ISRO.008,2,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,2,T2,TRUE,03,15,12,"14,10,11,10,21",2/12/1998,cr
ISRO.008,3,ALIN2,Alnus incana (L.) Moench,mountain alder,Betulaceae,,TRUE,SY,TRUE,4,S1,TRUE,06,87.5,,,2/12/1998,cr
ISRO.008,5,POTR5,Populus tremuloides Michx.,quaking aspen,Salicaceae,,TRUE,SY,FALSE,2,T2,FALSE,,0,,,2/12/1998,cr
ISRO.008,6,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,FALSE,2,T2,FALSE,,0,,,2/12/1998,cr
ISRO.008,7,LOCA7,Lonicera canadensis Bartr. ex Marsh.,American fly honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,8,RUPA,Rubus parviflorus Nutt.,thimbleberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,2/12/1998,cr
ISRO.008,9,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,01,0.5,,,2/12/1998,cr
ISRO.008,10,VIED,Viburnum edule (Michx.) Raf.,mooseberry viburnum,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/12/1998,cr
ISRO.008,11,HEMA80,Heracleum maximum Bartr.,common cowparsnip,Apiaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,2/12/1998,cr
ISRO.008,12,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,2/12/1998,cr
ISRO.008,13,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,2/12/1998,cr
ISRO.008,14,SYFO,Symplocarpus foetidus (L.) Salisb. ex Nutt.,skunk cabbage,Araceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,15,TRCE,Trillium cernuum L.,whippoorwill flower,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,16,THDA,Thalictrum dasycarpum Fisch. & Ave-Lall.,purple meadowrue,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,17,CAIN12,Carex intumescens Rudge,greater bladder sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,18,PRAL2,Prenanthes alba L.,white rattlesnakeroot,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.008,19,ASMA2,Aster macrophyllus L.,bigleaf aster,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,20,ACRU2,Actaea rubra (Ait.) Willd.,red baneberry,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.008,21,VIOLA,Viola L.,violet,Violaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,22,STLAR,Streptopus lanceolatus var. roseus (Michx.) Reveal,,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,23,GATR3,Galium triflorum Michx.,fragrant bedstraw,Rubiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
ISRO.008,24,ATFIA2,Athyrium filix-femina ssp. asplenioides (Michx.) Hulten,asplenium ladyfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,2/12/1998,cr
ISRO.008,25,RUID,Rubus idaeus L.,American red raspberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,2/12/1998,cr
ISRO.008,26,EQSY,Equisetum sylvaticum L.,woodland horsetail,Equisetaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,2/12/1998,cr
